"anchor href","image src","image src 2","image src 3","w_100%","d_inline-flex","textStyle_subHeader","image src 4","textStyle_body","textStyle_body 2","image src 5","textStyle_body 3","textStyle_body 4","image src 6","textStyle_body 5","textStyle_body 6","c_grey"
"https://www.trulia.com/home/6612-shamus-ct-citrus-heights-ca-95621-59378507","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/bf6deca3e81eace5f618ffb7aa884355-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/7000d97a4d37c5fdf8ff742864d7f5b4-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/4d3a1bc47e44549314c84f5a0e7ca98f-full.webp","Use arrow keys to navigate","","$176,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,344","sqft","6612 Shamus Ct, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7920-daffodil-way-citrus-heights-ca-95610-26008391","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/148cde23601f33d27966ba1a1797d435-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/464bc2d7ff8ebc3bf341f32d7a03b58b-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/0755a2fabfe64d5091eca63a95e9f5b2-full.webp","Use arrow keys to navigate","","$499,950","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,385","sqft","7920 Daffodil Way, Citrus Heights, CA 95610"
"https://www.trulia.com/home/8321-driftwood-citrus-heights-ca-95610-2092132834","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/83a10d0a07b8609169139611c7738d66-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/9ab52991290cdfc834931aea8ac70d59-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/80af1e3fabe058dd1ba92a6c721c5da6-full.webp","Use arrow keys to navigate","","$140,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,344","sqft","8321 Driftwood, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6179-neff-ct-citrus-heights-ca-95610-337977872","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/21179399b0e18a276c3f25b1a0d81b71-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/7213fc8c5ef1706708f187ca0f831cf9-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d45f14586f118d5fd161bb99144ea92e-full.webp","Use arrow keys to navigate","","$748,888","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","3","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,389","sqft","6179 Neff Ct, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6174-florence-aly-citrus-heights-ca-95610-337977996","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/448ff94c5d018aab7d9c11acc1a6a0d7-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/aa4470cc7686f618259c20b34f1982d8-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/845d757f4b5083bcc80f8b1ce161adb3-full.webp","Use arrow keys to navigate","","$635,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","3","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,241","sqft","6174 Florence Aly, Citrus Heights, CA 95610"
"https://www.trulia.com/home/7237-cinnamon-cir-citrus-heights-ca-95621-26047523","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/b9e0a34d08b2249653852476d5655f4d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d14f10eca7369602418a0472cac06a6e-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f812a99a97ad2752c5ea886212f420a4-full.webp","Use arrow keys to navigate","","$355,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,364","sqft","7237 Cinnamon Cir, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6903-vera-cruz-ct-citrus-heights-ca-95621-26024564","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/65348c306cc09492dfc686dbb0a856ce-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/270d64bb44a2f2a0f4e0ea8224f7e75a-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6c6c66b61790ad5727503b54d4dfb39c-full.webp","Use arrow keys to navigate","","$349,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2.5","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,503","sqft","6903 Vera Cruz Court, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7230-linda-sue-way-citrus-heights-ca-95621-26030305","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/0b12b69f1eb811148f109a4590c5c858-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/90caf1c127aece7b22f4334c091684f2-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/9b267800858485cd1a5a8c1a185f0b13-full.webp","Use arrow keys to navigate","","$560,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,930","sqft","7230 Linda Sue Way, Citrus Heights, CA 95621"
"https://www.trulia.com/home/8232-patton-ave-citrus-heights-ca-95610-25991268","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/b173d07cac64e607e3eb617b295c19b5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/900cd28c18ed8c460303144a1a26a2c6-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6f4c264f5883311902038b46fc5fb510-full.webp","Use arrow keys to navigate","","$549,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,202","sqft","8232 Patton Ave, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6206-plymouth-rock-ln-110-citrus-heights-ca-95621-119685588","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/1f174011bd87852a53ba60fa59e780c7-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/199801cf6b7544d533c3785d2d040b2b-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/4ff5ed64cfbd91f9953c314315a117d1-full.webp","Use arrow keys to navigate","","$169,950","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,536","sqft","6206 Plymouth Rock Ln #110, Citrus Heights, CA 95621"
"https://www.trulia.com/home/8366-8368-madison-ave-fair-oaks-ca-95628-457599870","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/2238f378365922aef9c713b91cbca668-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6740ea13490fab43c7c59e9885556e12-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/c81b7b7b536db4d4b768356dcb703973-full.webp","Use arrow keys to navigate","","$879,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,000","sqft","8366-8368 Madison Ave, Fair Oaks, CA 95628"
"https://www.trulia.com/home/8368-8366-madison-ave-fair-oaks-ca-95628-457572889","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/2238f378365922aef9c713b91cbca668-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6740ea13490fab43c7c59e9885556e12-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/c81b7b7b536db4d4b768356dcb703973-full.webp","Use arrow keys to navigate","0.34 ACRES","$879,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,000","sqft","8368-8366 Madison Ave, Fair Oaks, CA 95628"
"https://www.trulia.com/home/77012-lauppe-ln-citrus-heights-ca-95621-2062389444","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/2d69b5de77de6088fb006b9987a25cf3-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/7fd0bf8b785e012bd17071c00946131f-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6e5a27fc36d0dfba62646acb7e645d6a-full.webp","Use arrow keys to navigate","","$90,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,200","sqft","77012 Lauppe Ln, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6457-silk-wood-way-citrus-heights-ca-95621-25985498","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/86cfcd9cffc9f74727cfa6346886b118-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/fb3b3f08d08c227df4977ef24371ddb5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/eb2ee5d13e538384855ad5da59dc12a3-full.webp","Use arrow keys to navigate","","$499,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,673","sqft","6457 Silk Wood Way, Citrus Heights, CA 95621"
"https://www.trulia.com/home/5935-auburn-blvd-189-citrus-heights-ca-95621-2059027862","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/a07e7cf0b15cd71721395dca6c6f7323-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f6546df0ec5d4cb26a44df89c8f11f3d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3c6742ee468b83acb8b3f06274c5528a-full.webp","Use arrow keys to navigate","","$29,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","690","sqft","5935 Auburn Blvd #189, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6912-daisy-ln-citrus-heights-ca-95621-59378748","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/80345fe25f7ec5f7691c4340fb9184d8-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/81b8b7225dccac8ac62862c4a4b1d659-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/5cd16aa779410e249fef70fb969a768b-full.webp","Use arrow keys to navigate","","$249,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,707","sqft","6912 Daisy Ln, Citrus Heights, CA 95621"
"https://www.trulia.com/home/5908-hickorywood-way-citrus-heights-ca-95621-26025245","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/99e1c0ad9ea0a3f2a6992bcef8184408-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/ee90d8c4f3309829658bdb0538c97551-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/e797d61306f17fefd63e196a91178f4a-full.webp","Use arrow keys to navigate","","$499,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,478","sqft","5908 Hickorywood Way, Citrus Heights, CA 95621"
"","https://www.trulia.com/images/icons/txl3/illustrations/EmptyPhoto.svg","","","","","","","","","","","","","","",""
"https://www.trulia.com/home/7247-7249-castilian-ct-citrus-heights-ca-95621-459717408","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d4c60eb8ecdb4e9da54b202592101d85-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/7b27097cb599b12e112703fd5e6ed86d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d081faaa08e5bf68b01014f4660d5321-full.webp","Use arrow keys to navigate","0.32 ACRES","$700,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","Studio","","","","","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,041","sqft","7247-7249 Castilian Ct, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7249-7247-castilian-ct-citrus-heights-ca-95621-2059047599","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d4c60eb8ecdb4e9da54b202592101d85-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/7b27097cb599b12e112703fd5e6ed86d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d081faaa08e5bf68b01014f4660d5321-full.webp","Use arrow keys to navigate","0.32 ACRES","$700,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","3","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,041","sqft","7249-7247 Castilian Ct, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7569-baird-way-citrus-heights-ca-95610-25975140","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/604dec45007163995d38b5dea3bcd27a-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/a575ce5ab283448e9d82a10a64c3f792-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/9ea57e7bf8ef989fd8ba64af7092a1c7-full.webp","Use arrow keys to navigate","0.35 ACRES","$769,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,343","sqft","7569 Baird Way, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6531-greencreek-way-citrus-heights-ca-95621-26023496","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/933890c7d2d6db8936e9567e8f7154ef-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/54765d7dacf3971d4cb6401352a5e215-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/c008bb5270ff6fc352e4b82399d0027d-full.webp","Use arrow keys to navigate","","$524,999","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,558","sqft","6531 Greencreek Way, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6525-sunrise-blvd-73-citrus-heights-ca-95610-89163348","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/54a2e8368d24a560781bfdf4de44b1b7-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/b068f680980963610b3d18e61f77d69b-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3c04ef3ad6bfcd3efb5bd72134db4170-full.webp","Use arrow keys to navigate","","$39,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","672","sqft","6525 Sunrise Blvd #73, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6545-greenback-ln-2-citrus-heights-ca-95621-26024170","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/a2f5b7a6c4e1ca6ccdae3b9e266d291c-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/348f3041610d96e18dd91fb2e457ead6-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f975d5dd68af36e1851a0f9901c98c6f-full.webp","Use arrow keys to navigate","","$220,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","840","sqft","6545 Greenback Ln #2, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6605-vierna-ct-citrus-heights-ca-95621-26024631","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/0dc568dad1c991ed04418c1e9bc521b5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/5756b61f3bb133e5a2b0fee8d9f7ca48-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/0d84000259b2d564a447c52ac5f32d97-full.webp","Use arrow keys to navigate","","$424,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,417","sqft","6605 Vierna Ct, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7852-old-auburn-rd-citrus-heights-ca-95610-459504343","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/9ea6f48a58340503de1b22fc53692ef5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/fe1fdb992c733065353dc3aeab44aae7-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f9acd8fe257e890b9d9b522b50970ed7-full.webp","Use arrow keys to navigate","1.35 ACRES","$325,000","","","","","","","","","","7852 Old Auburn Rd, Citrus Heights, CA 95610"
"https://www.trulia.com/home/7844-old-auburn-rd-citrus-heights-ca-95610-459504259","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/9ea6f48a58340503de1b22fc53692ef5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/fe1fdb992c733065353dc3aeab44aae7-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f9acd8fe257e890b9d9b522b50970ed7-full.webp","Use arrow keys to navigate","1.25 ACRES","$299,000","","","","","","","","","","7844 Old Auburn Rd, Citrus Heights, CA 95610"
"https://www.trulia.com/home/7836-old-auburn-rd-citrus-heights-ca-95610-459504158","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/9ea6f48a58340503de1b22fc53692ef5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/16e3af1543b90017cdef6cb1bd2739b5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f9acd8fe257e890b9d9b522b50970ed7-full.webp","Use arrow keys to navigate","1.15 ACRES","$269,000","","","","","","","","","","7836 Old Auburn Rd, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6228-gettysburg-lane-gate-15-citrus-heights-ca-95621-459496208","https://maps.googleapis.com/maps/api/streetview?size=640x480&location=6228%20Gettysburg%20Lane%20Gate%2C%20Citrus%20Heights%2C%20CA%2095621&key=AIzaSyCzWKDOMLGYlR3C9dltAR7sbLvcQEWNcvc&signature=_c-bKF1UVDtljDHxOu7aJy10idQ%3D","","","","","$229,995","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,040","sqft","6228 Gettysburg Lane Gate #15, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6549-briartree-way-citrus-heights-ca-95621-25980953","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d5ae638e77de1ab3981111f85bca0146-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/95ff126a4c43bb6d709bebe147d37fcc-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/4de685b18a39377166cbd9915d23ba74-full.webp","Use arrow keys to navigate","OPEN SAT, 11-1:30PM","$474,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,136","sqft","6549 Briartree Way, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6324-port-gibson-ct-citrus-heights-ca-95621-26025925","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/cb56e24fd046e67f1cdd424e5d5c7a67-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/b182ead270f89400db06d0bc603fe5cc-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/a150dbd1e3f990fdca31014dd226c44e-full.webp","Use arrow keys to navigate","","$319,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,283","sqft","6324 Port Gibson Ct, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6217-plymouth-rock-ln-citrus-heights-ca-95621-59379022","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/e4a568507d7f26bba987b873aedce597-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d92c9e671b3df3cfad668af907af02c7-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/0e8f87431c0cf59597ca98bf3904a2a2-full.webp","Use arrow keys to navigate","","$48,888","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","684","sqft","6217 Plymouth Rock Ln, Citrus Heights, CA 95621"
"https://www.trulia.com/home/5701-chipping-way-citrus-heights-ca-95621-26030575","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/80208ff9223de6e52484e87d81682918-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/a47b93a1a2b0be92c68a2fd8f6c435f9-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3152b47e84a550dabc8889accffc1399-full.webp","Use arrow keys to navigate","","$532,500","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,489","sqft","5701 Chipping Way, Citrus Heights, CA 95621"
"https://www.trulia.com/home/8223-longden-cir-citrus-heights-ca-95610-26009087","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/eb5840062621c71ab1758d247bea2f82-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/418965af10c4840bcdd481d6d589fc1e-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f1591330b598544a848d840482672219-full.webp","Use arrow keys to navigate","AUCTION","Est. $641,200","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,452","sqft","8223 Longden Cir, Citrus Heights, CA 95610"
"https://www.trulia.com/home/5924-mallard-ln-231-citrus-heights-ca-95621-59379504","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/10b708fefedf66eccea675bcd45255c4-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/1701401d87e26f7029fd32eb09c46e4d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/c61b1ee65b65635d71daee58ab3d628b-full.webp","Use arrow keys to navigate","","$149,800","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,440","sqft","5924 Mallard Ln #231, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6522-6520-mauana-way-citrus-heights-ca-95610-458960246","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/07b2cbea01f5a6c71edc8fdf37eaa6bf-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/71a9d4bf371e6ef92a34b14ec1425aac-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/064e1a2844a2f3822c99d418a0f0c753-full.webp","Use arrow keys to navigate","","$699,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","3","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,657","sqft","6522-6520 Mauana Way, Citrus Heights, CA 95610"
"https://www.trulia.com/home/5712-san-juan-ave-citrus-heights-ca-95610-26032357","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/120f60a7d66a1dc1de7f91ffb0502d16-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/8790a8e33cb02b859d11d64713bc9d92-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d4111c19b6662efaab35609d3f34b01f-full.webp","Use arrow keys to navigate","0.27 ACRES","$525,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,836","sqft","5712 San Juan Ave, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6965-radiance-cir-citrus-heights-ca-95621-458828497","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3934b51858fa3aa3cdf29c102be0cb8e-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6223cdbce0f081f4d60ded2eac50240c-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/db77c08774331f5a46c27842153b48d3-full.webp","Use arrow keys to navigate","","$179,950","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,440","sqft","6965 Radiance Cir, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7417-auburn-oaks-ct-h-citrus-heights-ca-95621-25975569","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/46d60748a32545cb16cad1031c06ea6f-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/241a0dc7c948848ffe339467e2c84ccd-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/2cc35577de41450d9171afc983f04888-full.webp","Use arrow keys to navigate","","$284,500","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,014","sqft","7417 Auburn Oaks Ct #H, Citrus Heights, CA 95621"
