"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container"
"https://www.homes.com/property/1812-cole-ave-walnut-creek-ca-unit-4/jcwwmy8geb1nv/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1812-cole-ave-walnut-creek-ca-unit-4/jcwwmy8geb1nv/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1812-cole-ave-walnut-creek-ca-unit-4/jcwwmy8geb1nv/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1812-cole-ave-walnut-creek-ca-unit-4/jcwwmy8geb1nv/"" role=""link"" aria-label=""1812 Cole Ave Unit 4, Walnut Creek, CA 94596"" title=""1812 Cole Ave Unit 4, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""1812 Cole Ave Unit 4, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","53","$648,000","2 Beds","1.5 Baths","1,251 Sq Ft","1812 Cole Ave Unit 4, Walnut Creek, CA 94596","Stunning dream condo in the heart of downtown Walnut Creek! Prime location within walking distance to Bart ( making your commute a breeze ), shopping, restaurants, farmer's market and easy access to freeways 680/24. This beautiful condo offers 2 bedroom plus 3rd bedrooms /or generous bonus room that is currently opened up with closet and window, 1.5 bath. Large family room with cozy fireplace and","Mahshid Shaghafi","Christie's Intl Re Sereno","https://www.homes.com/property/1812-cole-ave-walnut-creek-ca-unit-4/jcwwmy8geb1nv/","1812 Cole Ave Unit 4, Walnut Creek, CA 94596"
"https://www.homes.com/property/300-n-civic-dr-walnut-creek-ca-unit-402/086xep6byc7vf/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/300-n-civic-dr-walnut-creek-ca-unit-402/086xep6byc7vf/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/300-n-civic-dr-walnut-creek-ca-unit-402/086xep6byc7vf/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/300-n-civic-dr-walnut-creek-ca-unit-402/086xep6byc7vf/"" role=""link"" aria-label=""300 N Civic Dr Unit 402, Walnut Creek, CA 94596"" title=""300 N Civic Dr Unit 402, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""300 N Civic Dr Unit 402, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","29","$399,000","2 Beds","2 Baths","1,128 Sq Ft","300 N Civic Dr Unit 402, Walnut Creek, CA 94596","One of the largest two bedroom/two bath floor plans in this resort style complex now at an improved price. Updated kitchen and bathrooms. Windows and sliding glass door have been upgraded with dual pane. Large and extensive closets throughout unit in addition to storage unit. Clubhouse, gym, tennis courts and three pools. Covered reserved parking. Complex backs to Iron Horse Trail. Walk to two","Adam Mallory","Real Estate Ebroker Inc","https://www.homes.com/property/300-n-civic-dr-walnut-creek-ca-unit-402/086xep6byc7vf/","300 N Civic Dr Unit 402, Walnut Creek, CA 94596"
"https://www.homes.com/property/1132-running-springs-rd-walnut-creek-ca-unit-11/mp7gj0p2t4zgc/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1132-running-springs-rd-walnut-creek-ca-unit-11/mp7gj0p2t4zgc/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1132-running-springs-rd-walnut-creek-ca-unit-11/mp7gj0p2t4zgc/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1132-running-springs-rd-walnut-creek-ca-unit-11/mp7gj0p2t4zgc/"" role=""link"" aria-label=""1132 Running Springs Rd Unit 11, Walnut Creek, CA 94595"" title=""1132 Running Springs Rd Unit 11, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""1132 Running Springs Rd Unit 11, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","18","$465,000","2 Beds","1 Bath","1,054 Sq Ft","1132 Running Springs Rd Unit 11, Walnut Creek, CA 94595","This Upper Sequoia Wrap model is in the Premier 55+ Active Adult Community of Rossmoor Walnut Creek. This two-bedroom, one bath, upper unit has a wrap-around deck with plenty of sunshine and room for multiple seating areas. Elegantly renovated throughout with new lighting fixtures and finishes. Renovated kitchen features a gas stove, new cabinets, countertops and backsplash. Also includes a","Ellen Lauck","Hacienda Real Estate","https://www.homes.com/property/1132-running-springs-rd-walnut-creek-ca-unit-11/mp7gj0p2t4zgc/","1132 Running Springs Rd Unit 11, Walnut Creek, CA 94595"
"https://www.homes.com/property/5401-terra-granada-dr-walnut-creek-ca-unit-1b/trgs2mq3xj2nc/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/5401-terra-granada-dr-walnut-creek-ca-unit-1b/trgs2mq3xj2nc/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5401-terra-granada-dr-walnut-creek-ca-unit-1b/trgs2mq3xj2nc/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5401-terra-granada-dr-walnut-creek-ca-unit-1b/trgs2mq3xj2nc/"" role=""link"" aria-label=""5401 Terra Granada Dr Unit 1B, Walnut Creek, CA 94595"" title=""5401 Terra Granada Dr Unit 1B, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""5401 Terra Granada Dr Unit 1B, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","50","$1,099,000","3 Beds","2 Baths","1,750 Sq Ft","5401 Terra Granada Dr Unit 1B, Walnut Creek, CA 94595","Stunningly Renovated Rosslyn Condo with Panoramic Views. Experience the pinnacle of luxury in this impeccably renovated 3-bedroom, 2-bathroom Rosslyn condo. Spanning 1,750 square feet of bright, open-concept living space, this home feels like a custom retreat thanks to soaring vaulted ceilings and expansive windows showcasing superb, unobstructed views. No detail was spared in this","Brenda Portier","Compass","https://www.homes.com/property/5401-terra-granada-dr-walnut-creek-ca-unit-1b/trgs2mq3xj2nc/","5401 Terra Granada Dr Unit 1B, Walnut Creek, CA 94595"
"https://www.homes.com/property/450-n-civic-dr-walnut-creek-ca-unit-503/w46e1nxydr1zg/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/450-n-civic-dr-walnut-creek-ca-unit-503/w46e1nxydr1zg/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/450-n-civic-dr-walnut-creek-ca-unit-503/w46e1nxydr1zg/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/450-n-civic-dr-walnut-creek-ca-unit-503/w46e1nxydr1zg/"" role=""link"" aria-label=""450 N Civic Dr Unit 503, Walnut Creek, CA 94596"" title=""450 N Civic Dr Unit 503, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""450 N Civic Dr Unit 503, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","28","$280,000","1 Bed","1 Bath","704 Sq Ft","450 N Civic Dr Unit 503, Walnut Creek, CA 94596","Flooded with natural light and thoughtfully upgraded, this top-floor home offers privacy, comfort, and modern finishes throughout. Plantation shutters and newer windows create a bright, airy atmosphere, while new flooring and recessed lighting add a clean, contemporary feel. The updated kitchen features quality appliances including Whirlpool refrigerator and microwave, LG dishwasher, and Samsung","Viktoria Devinova","Realty One Group Today","https://www.homes.com/property/450-n-civic-dr-walnut-creek-ca-unit-503/w46e1nxydr1zg/","450 N Civic Dr Unit 503, Walnut Creek, CA 94596"
"https://www.homes.com/property/1743-carmel-dr-walnut-creek-ca-unit-17/vv8pkxjgp10ms/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1743-carmel-dr-walnut-creek-ca-unit-17/vv8pkxjgp10ms/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1743-carmel-dr-walnut-creek-ca-unit-17/vv8pkxjgp10ms/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1743-carmel-dr-walnut-creek-ca-unit-17/vv8pkxjgp10ms/"" role=""link"" aria-label=""1743 Carmel Dr Unit 17, Walnut Creek, CA 94596"" title=""1743 Carmel Dr Unit 17, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""1743 Carmel Dr Unit 17, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","32","$439,000","2 Beds","1.5 Baths","740 Sq Ft","1743 Carmel Dr Unit 17, Walnut Creek, CA 94596","Experience modern elegance in this beautifully updated 2-bedroom residence at 1743 Carmel Dr Apt 17, located in the heart of Walnut Creek. Built in 1966, this 740-square-foot home has been masterfully refreshed to offer a turn-key lifestyle. The open-concept living area features wide-plank flooring and a designer ceiling fan, flowing into a stunning chef’s kitchen. This kitchen is a showstopper,","Wilson Stephens","Christie's Intl Re Sereno","https://www.homes.com/property/1743-carmel-dr-walnut-creek-ca-unit-17/vv8pkxjgp10ms/","1743 Carmel Dr Unit 17, Walnut Creek, CA 94596"
"https://www.homes.com/property/2057-golden-rain-rd-walnut-creek-ca-unit-8/h6pjpk5nkyf84/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2057-golden-rain-rd-walnut-creek-ca-unit-8/h6pjpk5nkyf84/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2057-golden-rain-rd-walnut-creek-ca-unit-8/h6pjpk5nkyf84/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2057-golden-rain-rd-walnut-creek-ca-unit-8/h6pjpk5nkyf84/"" role=""link"" aria-label=""2057 Golden Rain Rd Unit 8, Walnut Creek, CA 94595"" title=""2057 Golden Rain Rd Unit 8, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""2057 Golden Rain Rd Unit 8, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","60","$495,000","2 Beds","2 Baths","1,157 Sq Ft","2057 Golden Rain Rd Unit 8, Walnut Creek, CA 94595","Lovely Carmel model with rare two bedroom, two bathroom layout. Charming end-unit location with lawn and garden-like setting from back patio. Large, fenced front patio provides tons of room for outdoor living. Home updated throughout with dual-pane windows and slider, crown molding, baseboards, and wainscoting. The Kitchen has updated cabinet fronts, stone counters, and mini-tile backsplash.","Elizabeth Haslam","Re/max Accord","https://www.homes.com/property/2057-golden-rain-rd-walnut-creek-ca-unit-8/h6pjpk5nkyf84/","2057 Golden Rain Rd Unit 8, Walnut Creek, CA 94595"
"https://www.homes.com/property/846-savannah-cir-walnut-creek-ca/rjnjxxte0fwgc/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/846-savannah-cir-walnut-creek-ca/rjnjxxte0fwgc/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/846-savannah-cir-walnut-creek-ca/rjnjxxte0fwgc/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/846-savannah-cir-walnut-creek-ca/rjnjxxte0fwgc/"" role=""link"" aria-label=""846 Savannah Cir, Walnut Creek, CA 94598"" title=""846 Savannah Cir, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""846 Savannah Cir, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","26","$1,399,000","4 Beds","2 Baths","1,888 Sq Ft","846 Savannah Cir, Walnut Creek, CA 94598","Best Location Welcome home 846 Savannah Circle, Walnut Creek. Discover the charm of this beautiful property nestled in one of Walnut Creek’s most desired neighborhoods. This home features four spacious bedrooms and two modern baths, providing ample space for family living or home offices. Its prime location offers easy access to highly-rated private schools, making it an excellent choice for","Michelle Stornetta","Infinity Properties","https://www.homes.com/property/846-savannah-cir-walnut-creek-ca/rjnjxxte0fwgc/","846 Savannah Cir, Walnut Creek, CA 94598"
"https://www.homes.com/property/0-castle-crest-rd-alamo-ca/wfh6kperspdeb/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/0-castle-crest-rd-alamo-ca/wfh6kperspdeb/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/0-castle-crest-rd-alamo-ca/wfh6kperspdeb/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/0-castle-crest-rd-alamo-ca/wfh6kperspdeb/"" role=""link"" aria-label=""0 Castle Crest Rd, Alamo, CA 94507"" title=""0 Castle Crest Rd, Alamo, CA 94507"">
                                    <img class=""embla__slide__img image-container"" alt=""0 Castle Crest Rd, Alamo, CA 94507"" />
                                </a>
                            </div>
                        </div>","/","1","17","$1,199,000","Land","1.05 Acres","$1,143,179 per Acre","0 Castle Crest Rd, Alamo, CA 94507","Highly Desirable Westside location in Alamo known for estate-type properties and scenic views of rolling foothills, Mount Diablo and Las Trampas Ridge. This gorgeous 1.05 Acre lot offers expansive views, privacy, and panoramic vistas. Bring your Builder and plans to create the home of your dreams. This lot offers room for a substantial single-family residence, accessory structures (pool, guest","Elizabeth Enea","Compass","https://www.homes.com/property/0-castle-crest-rd-alamo-ca/wfh6kperspdeb/","0 Castle Crest Rd, Alamo, CA 94507"
"https://www.homes.com/property/1407-marchbanks-dr-walnut-creek-ca-unit-3/fvj8t9evpdz4g/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1407-marchbanks-dr-walnut-creek-ca-unit-3/fvj8t9evpdz4g/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1407-marchbanks-dr-walnut-creek-ca-unit-3/fvj8t9evpdz4g/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1407-marchbanks-dr-walnut-creek-ca-unit-3/fvj8t9evpdz4g/"" role=""link"" aria-label=""1407 Marchbanks Dr Unit 3, Walnut Creek, CA 94598"" title=""1407 Marchbanks Dr Unit 3, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""1407 Marchbanks Dr Unit 3, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","39","$348,000","1 Bed","1 Bath","665 Sq Ft","1407 Marchbanks Dr Unit 3, Walnut Creek, CA 94598","Rarely available golf-course–facing condo. Updated upper-level 1-bedroom, 1-bath condo in a peaceful Walnut Creek community close to everything. This home features fresh interior paint, new carpet, and recently replaced kitchen appliances, including a new refrigerator and stove (installed Nov. 2025). The bright family room, bedroom, and private balcony all enjoy serene outlooks and gentle","Jon Wood","Compass","https://www.homes.com/property/1407-marchbanks-dr-walnut-creek-ca-unit-3/fvj8t9evpdz4g/","1407 Marchbanks Dr Unit 3, Walnut Creek, CA 94598"
"https://www.homes.com/property/470-n-civic-dr-walnut-creek-ca-unit-305/8e9bcq67he1kc/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/470-n-civic-dr-walnut-creek-ca-unit-305/8e9bcq67he1kc/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/470-n-civic-dr-walnut-creek-ca-unit-305/8e9bcq67he1kc/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/470-n-civic-dr-walnut-creek-ca-unit-305/8e9bcq67he1kc/"" role=""link"" aria-label=""470 N Civic Dr Unit 305, Walnut Creek, CA 94596"" title=""470 N Civic Dr Unit 305, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""470 N Civic Dr Unit 305, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","30","$208,000","1 Bed","1 Bath","462 Sq Ft","470 N Civic Dr Unit 305, Walnut Creek, CA 94596","Updated, move-in ready condo in a prime Walnut Creek location, just minutes from downtownideal for rental income or a long-term hold. The open-concept living area features a private balcony, ample storage, central heat and A/C, and assigned covered parking.Located in a highly desirable community with strong rental demand, residents enjoy resort-style amenities including three pools and spas, a","Hatsumi Takahashi","HomeSmart Bay Area","https://www.homes.com/property/470-n-civic-dr-walnut-creek-ca-unit-305/8e9bcq67he1kc/","470 N Civic Dr Unit 305, Walnut Creek, CA 94596"
"https://www.homes.com/property/2421-mallard-dr-walnut-creek-ca/mq4cs5fyqch33/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2421-mallard-dr-walnut-creek-ca/mq4cs5fyqch33/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2421-mallard-dr-walnut-creek-ca/mq4cs5fyqch33/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2421-mallard-dr-walnut-creek-ca/mq4cs5fyqch33/"" role=""link"" aria-label=""2421 Mallard Dr, Walnut Creek, CA 94597"" title=""2421 Mallard Dr, Walnut Creek, CA 94597"">
                                    <img class=""embla__slide__img image-container"" alt=""2421 Mallard Dr, Walnut Creek, CA 94597"" />
                                </a>
                            </div>
                        </div>","/","1","42","$1,395,000","3 Beds","2 Baths","1,779 Sq Ft","2421 Mallard Dr, Walnut Creek, CA 94597","Beautifully upgraded single story home in the heart of the fabulous Palos Verde neighborhood! Newly refinished hardwood floors, fully remodeled kitchen with all new cabinets, quartz countertops, lighting and tile flooring, with loads of natural light and a lovely view of the park-like back yard. Wide open great room feel - living, dining, kitchen and den/office - with sliding glass doors opening","Tracy Pisenti","Compass","https://www.homes.com/property/2421-mallard-dr-walnut-creek-ca/mq4cs5fyqch33/","2421 Mallard Dr, Walnut Creek, CA 94597"
"https://www.homes.com/property/137-rudgear-dr-walnut-creek-ca/vf6x8kthlrtph/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/137-rudgear-dr-walnut-creek-ca/vf6x8kthlrtph/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/137-rudgear-dr-walnut-creek-ca/vf6x8kthlrtph/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/137-rudgear-dr-walnut-creek-ca/vf6x8kthlrtph/"" role=""link"" aria-label=""137 Rudgear Dr, Walnut Creek, CA 94596"" title=""137 Rudgear Dr, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""137 Rudgear Dr, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","28","$2,699,000","5 Beds","4 Baths","4,046 Sq Ft","137 Rudgear Dr, Walnut Creek, CA 94596","Perched on a stunning sandstone hillside with sweeping panoramic views, this exceptional custom home captures the very best of Walnut Creek living. Enjoy breathtaking vistas of downtown Walnut Creek, Shell Ridge, Mt. Diablo, and Suisun Bay — all from the comfort of your own private retreat. Built in 2017 and thoughtfully designed by respected local architect William Wood, this residence showcases","Karen Richardson","The Agency","https://www.homes.com/property/137-rudgear-dr-walnut-creek-ca/vf6x8kthlrtph/","137 Rudgear Dr, Walnut Creek, CA 94596"
"https://www.homes.com/property/401-pine-creek-rd-walnut-creek-ca/4q9zn4xq4rly0/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/401-pine-creek-rd-walnut-creek-ca/4q9zn4xq4rly0/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/401-pine-creek-rd-walnut-creek-ca/4q9zn4xq4rly0/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/401-pine-creek-rd-walnut-creek-ca/4q9zn4xq4rly0/"" role=""link"" aria-label=""401 Pine Creek Rd, Walnut Creek, CA 94598"" title=""401 Pine Creek Rd, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""401 Pine Creek Rd, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","11","$3,795,000","2 Beds","1.5 Baths","1,778 Sq Ft","401 Pine Creek Rd, Walnut Creek, CA 94598","Exclusive Offering! Dream parcel in the Northgate neighborhood of Walnut Creek. 4.34 acres with existing structures including 1,770+ sq ft 2 bedroom/1.5 bath home with detached 2 car garage, 9,600 sq ft covered equestrian arena, (12) horse stalls, (2) hay barns, 53' round pen and more. Unincorporated Contra Costa County with A-2 zoning offering many potential land uses. R-40 (40,000 sq ft","Rich Hoag","Premier Realty Associates","https://www.homes.com/property/401-pine-creek-rd-walnut-creek-ca/4q9zn4xq4rly0/","401 Pine Creek Rd, Walnut Creek, CA 94598"
"https://www.homes.com/property/320-n-villa-way-walnut-creek-ca/y3fy0wrl4kj6d/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/320-n-villa-way-walnut-creek-ca/y3fy0wrl4kj6d/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/320-n-villa-way-walnut-creek-ca/y3fy0wrl4kj6d/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/320-n-villa-way-walnut-creek-ca/y3fy0wrl4kj6d/"" role=""link"" aria-label=""320 N Villa Way, Walnut Creek, CA 94595"" title=""320 N Villa Way, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""320 N Villa Way, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","37","$499,888","2 Beds","2 Baths","931 Sq Ft","320 N Villa Way, Walnut Creek, CA 94595","Welcome to this charming and well-maintained home in a desirable Walnut Creek neighborhood, offering comfort, convenience, and a peaceful lifestyle. This bright and inviting residence features a functional floor plan with spacious living areas, comfortable bedrooms, and abundant natural light perfect for everyday living and entertaining. Enjoy a thoughtfully designed interior, ample storage, and","Yuping Liu","Bq Group","https://www.homes.com/property/320-n-villa-way-walnut-creek-ca/y3fy0wrl4kj6d/","320 N Villa Way, Walnut Creek, CA 94595"
"https://www.homes.com/property/2550-oak-rd-walnut-creek-ca-unit-108/x8cr7sm3v9ctn/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/102/1110863674-801442512/2550-oak-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2550-oak-rd-walnut-creek-ca-unit-108/x8cr7sm3v9ctn/","https://images.homes.com/listings/117/3210863674-801442512/2550-oak-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2550-oak-rd-walnut-creek-ca-unit-108/x8cr7sm3v9ctn/","https://images.homes.com/listings/117/7210863674-801442512/2550-oak-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2550-oak-rd-walnut-creek-ca-unit-108/x8cr7sm3v9ctn/"" role=""link"" aria-label=""2550 Oak Rd Unit 108, Walnut Creek, CA 94597"" title=""2550 Oak Rd Unit 108, Walnut Creek, CA 94597"">
                                    <img class=""embla__slide__img image-container"" alt=""2550 Oak Rd Unit 108, Walnut Creek, CA 94597"" />
                                </a>
                            </div>
                        </div>","/","1","29","$499,000","2 Beds","2 Baths","942 Sq Ft","2550 Oak Rd Unit 108, Walnut Creek, CA 94597","Exceptional opportunity at this price! Start your day with a cup of coffee in this light and airy end corner unit, perfectly tucked away at the back of the complex—so you can relax in peace without street noise. The spacious kitchen offers lots of storage and plenty of room for cooking. The open-concept living area flows seamlessly into the dining space, featuring a cozy gas fireplace that adds","Lee Ann O'Brien","Christie's Intl Re Sereno","https://www.homes.com/property/2550-oak-rd-walnut-creek-ca-unit-108/x8cr7sm3v9ctn/","2550 Oak Rd Unit 108, Walnut Creek, CA 94597"
"https://www.homes.com/property/1200-leisure-ln-walnut-creek-ca-unit-4/sm5rfl7wyw3ek/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/102/2969258354-349510602/1200-leisure-ln-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1200-leisure-ln-walnut-creek-ca-unit-4/sm5rfl7wyw3ek/","https://images.homes.com/listings/117/9939258354-349510602/1200-leisure-ln-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1200-leisure-ln-walnut-creek-ca-unit-4/sm5rfl7wyw3ek/","https://images.homes.com/listings/117/5049258354-349510602/1200-leisure-ln-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1200-leisure-ln-walnut-creek-ca-unit-4/sm5rfl7wyw3ek/"" role=""link"" aria-label=""1200 Leisure Ln Unit 4, Walnut Creek, CA 94595"" title=""1200 Leisure Ln Unit 4, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""1200 Leisure Ln Unit 4, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","53","$649,000","2 Beds","2 Baths","1,262 Sq Ft","1200 Leisure Ln Unit 4, Walnut Creek, CA 94595","Discover refined living at 1200 Leisure Lane, Unit 4, nestled among a beautifully landscaped backdrop this fully renovated sophisticated 1,262 sq. ft. residence was just completed. Designed for comfort, this stunning unit features modern luxuries throughout, from the beautiful kitchen with stainless steel appliances to the 2 stylish new bathrooms this unit will not disappoint. Two beautifully","Brenda Portier","Compass","https://www.homes.com/property/1200-leisure-ln-walnut-creek-ca-unit-4/sm5rfl7wyw3ek/","1200 Leisure Ln Unit 4, Walnut Creek, CA 94595"
"","","","","","","","","","","","","3 Beds","3.5 Baths","1,891 Sq Ft","Plan 4X at Oak Grove, Walnut Creek, CA 94597","","","","",""
"https://www.homes.com/property/5301-terra-granada-dr-walnut-creek-ca-unit-2a/tldcy4p139195/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5301-terra-granada-dr-walnut-creek-ca-unit-2a/tldcy4p139195/","https://images.homes.com/listings/117/7201073184-345511712/5301-terra-granada-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/5301-terra-granada-dr-walnut-creek-ca-unit-2a/tldcy4p139195/","https://images.homes.com/listings/117/0401073184-345511712/5301-terra-granada-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5301-terra-granada-dr-walnut-creek-ca-unit-2a/tldcy4p139195/"" role=""link"" aria-label=""5301 Terra Granada Dr Unit 2A, Walnut Creek, CA 94595"" title=""5301 Terra Granada Dr Unit 2A, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""5301 Terra Granada Dr Unit 2A, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","31","$895,000","2 Beds","2 Baths","1,577 Sq Ft","5301 Terra Granada Dr Unit 2A, Walnut Creek, CA 94595","The ever popular (and rarely available!) Montrose model offers nearly 1600 SF of elegant living spaces designed to fit today's lifestyle needs! Located in Rossmoor Greens, this lower level condo has been tastefully updated throughout, and features a custom kitchen remodel, hardwood floors and plantation shutters. The comfortable floorplan flows seamlessly from room to room, and dramatic high","Mary Beth MacLennan","Coldwell Banker","https://www.homes.com/property/5301-terra-granada-dr-walnut-creek-ca-unit-2a/tldcy4p139195/","5301 Terra Granada Dr Unit 2A, Walnut Creek, CA 94595"
