"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container","status-pill"
"https://www.homes.com/property/5387-willow-lake-ct-discovery-bay-ca/gz04lvk7m7p4x/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5387-willow-lake-ct-discovery-bay-ca/gz04lvk7m7p4x/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5387-willow-lake-ct-discovery-bay-ca/gz04lvk7m7p4x/"" role=""link"" aria-label=""5387 Willow Lake Ct, Discovery Bay, CA 94505"" title=""5387 Willow Lake Ct, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5387 Willow Lake Ct, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","41","$699,000","4 Beds","3 Baths","2,100 Sq Ft","5387 Willow Lake Ct, Discovery Bay, CA 94505","Live Better!!! New HVAC recently installed, This spacious 4-5 bedroom, 3-bath home offers approximately 2,100 sq. ft. of living space, a 3-car garage, RV access, and private lake access perfect for those seeking both comfort and lifestyle. Recent upgrades add even more Value, including a brand-new HVAC system and an updated main-level bedroom and bathroom, making it ideal for guests or","Patricia Ontiveros","Cornerstone Real Estate Group","https://www.homes.com/property/5387-willow-lake-ct-discovery-bay-ca/gz04lvk7m7p4x/","5387 Willow Lake Ct, Discovery Bay, CA 94505",""
"https://www.homes.com/property/5470-gold-creek-cir-discovery-bay-ca/ywlkmt5gyddz8/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5470-gold-creek-cir-discovery-bay-ca/ywlkmt5gyddz8/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5470-gold-creek-cir-discovery-bay-ca/ywlkmt5gyddz8/"" role=""link"" aria-label=""5470 Gold Creek Cir, Discovery Bay, CA 94505"" title=""5470 Gold Creek Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5470 Gold Creek Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","33","$675,000","4 Beds","2 Baths","1,865 Sq Ft","5470 Gold Creek Cir, Discovery Bay, CA 94505","Welcome home to this beautifully updated single-story, 4-bedroom home located in the highly sought-after Lakes of Discovery Bay. With modern updates throughout and an open layout, this home offers both comfort and functionality. The light and bright interior features refreshed finishes, an updated kitchen, and inviting living spaces designed for easy everyday living and entertaining. The private","Laura Nelson","EXP Realty","https://www.homes.com/property/5470-gold-creek-cir-discovery-bay-ca/ywlkmt5gyddz8/","5470 Gold Creek Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/3681-yacht-dr-discovery-bay-ca/4zw41cs502s58/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3681-yacht-dr-discovery-bay-ca/4zw41cs502s58/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3681-yacht-dr-discovery-bay-ca/4zw41cs502s58/"" role=""link"" aria-label=""3681 Yacht Dr, Discovery Bay, CA 94505"" title=""3681 Yacht Dr, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""3681 Yacht Dr, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","28","$659,900","4 Beds","2.5 Baths","2,669 Sq Ft","3681 Yacht Dr, Discovery Bay, CA 94505","REDUCED PRICE / MOTIVATED - MOVE IN READY - 2669 SQ FT W/ 4 BEDROOMS + LARGE BONUS LOFT & 2.5 BATHS - TANDEM 3 CAR GARAGE - NEW INTERIOR / EXTERIOR PAINT - Open concept living area - Laminate wood & tile flooring throughout entire house - Kitchen /Family combo - Kitchen w/eat at bar, pantry, abundance of cabinet & counter space + casual dining area - Formal Living & Dining area - Upper Level:","Maureen Prince","Flat Rate Realty","https://www.homes.com/property/3681-yacht-dr-discovery-bay-ca/4zw41cs502s58/","3681 Yacht Dr, Discovery Bay, CA 94505",""
"https://www.homes.com/property/plan-2-newport-pointe/96kwpc265x76v/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-2-newport-pointe/96kwpc265x76v/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-2-newport-pointe/96kwpc265x76v/"" role=""link"" aria-label=""379 Astilbe St Unit 36582544, Discovery Bay, CA 94505"" title=""379 Astilbe St Unit 36582544, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""379 Astilbe St Unit 36582544, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","20","","3 Beds","2 Baths","2,091 Sq Ft","Plan 2 at Newport Pointe, Discovery Bay, CA 94505","Welcome to Plan 2 at Newport Pointe! This single-story home is designed to provide a living experience that will leave you spellbound! With tall ceilings a spacious foyer, and 3 secondary bedrooms and private on suite bath option, this home is truly designed for luxury and comfort. Enter the open-concept great room and kitchen, discerning for any chef with an oversized island, built for","","","","","New Construction"
"https://www.homes.com/property/5282-fern-ridge-cir-discovery-bay-ca/frjk7wkec7d62/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5282-fern-ridge-cir-discovery-bay-ca/frjk7wkec7d62/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5282-fern-ridge-cir-discovery-bay-ca/frjk7wkec7d62/"" role=""link"" aria-label=""5282 Fern Ridge Cir, Discovery Bay, CA 94505"" title=""5282 Fern Ridge Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5282 Fern Ridge Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","41","$809,900","5 Beds","2.5 Baths","3,629 Sq Ft","5282 Fern Ridge Cir, Discovery Bay, CA 94505","NEW PRICE! Welcome to your ideal home in the exclusive Lakes Community of Discovery Bay! This expansive 3,629 sq ft residence blends timeless elegance with modern comfort, featuring 5 spacious bedrooms, 2.5 beautifully crafted bathrooms, and a seamless open floor plan perfect for entertaining or everyday living. Step into a bright, inviting space where the living, dining, and kitchen areas flow","Anthony Pigati","Nexthome Town & Country","https://www.homes.com/property/5282-fern-ridge-cir-discovery-bay-ca/frjk7wkec7d62/","5282 Fern Ridge Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/5580-edgeview-dr-discovery-bay-ca/2g73f3fcgnjl2/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5580-edgeview-dr-discovery-bay-ca/2g73f3fcgnjl2/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5580-edgeview-dr-discovery-bay-ca/2g73f3fcgnjl2/"" role=""link"" aria-label=""5580 Edgeview Dr, Discovery Bay, CA 94505"" title=""5580 Edgeview Dr, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5580 Edgeview Dr, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","42","$1,299,000","4 Beds","2.5 Baths","2,503 Sq Ft","5580 Edgeview Dr, Discovery Bay, CA 94505","Discover Your Private Oasis in Discovery Bay, California! Nestled on one of the premier golf courses, this exquisite four-bedroom, three-bath luxury estate is a tranquil haven surrounded by lush greenery and stunning views. Enter through the private gates and feel the serenity envelop you. The beautifully designed interior boasts spacious living areas flooded with natural light, showcasing the","Michelle Stornetta","Infinity Properties","https://www.homes.com/property/5580-edgeview-dr-discovery-bay-ca/2g73f3fcgnjl2/","5580 Edgeview Dr, Discovery Bay, CA 94505",""
"https://www.homes.com/property/2033-sand-point-rd-discovery-bay-ca/ptjsxxytvqcl9/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2033-sand-point-rd-discovery-bay-ca/ptjsxxytvqcl9/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2033-sand-point-rd-discovery-bay-ca/ptjsxxytvqcl9/"" role=""link"" aria-label=""2033 Sand Point Rd, Discovery Bay, CA 94505"" title=""2033 Sand Point Rd, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2033 Sand Point Rd, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","29","$428,888","2 Beds","2 Baths","1,311 Sq Ft","2033 Sand Point Rd, Discovery Bay, CA 94505","Enjoy peaceful waterfront living in this single-story townhouse in a gated community in Discovery Bay. Offering privacy, security, and tranquil lake views, this move-in ready home delivers the lifestyle today’s buyers are seeking.The well-designed floor plan features 2 bedrooms and 2 updated bathrooms. The spacious primary suite offers vaulted ceilings and direct access to the deck overlooking","Deborah Levine","Coldwell Banker Realty","https://www.homes.com/property/2033-sand-point-rd-discovery-bay-ca/ptjsxxytvqcl9/","2033 Sand Point Rd, Discovery Bay, CA 94505",""
"https://www.homes.com/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/?l=gj4vp694vkkpz","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/?l=gj4vp694vkkpz","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/?l=gj4vp694vkkpz"" role=""link"" aria-label=""1004 Bluebell Cir, Discovery Bay, CA 94505"" title=""1004 Bluebell Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1004 Bluebell Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","10","","5 Beds","3 Baths","2,833 Sq Ft","1004 Bluebell Cir, Discovery Bay, CA 94505","This beautiful East facing two-story corner lot home has a total of 2,833 sq. ft. of living space. It features an open living concept layout with a bedroom, full bath, living space and kitchenette (oven, fridge, and sink) on first floor. On the second level you will find four bedrooms, loft, and laundry room. UPGRADES included! Solar Purchase Washer, Dryer, Refrigerator Window blinds Schlage","","","","","New Construction"
"https://www.homes.com/property/5260-laguna-ct-discovery-bay-ca/6sfc62fbsdrx9/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5260-laguna-ct-discovery-bay-ca/6sfc62fbsdrx9/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5260-laguna-ct-discovery-bay-ca/6sfc62fbsdrx9/"" role=""link"" aria-label=""5260 Laguna Ct, Discovery Bay, CA 94505"" title=""5260 Laguna Ct, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5260 Laguna Ct, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","40","$675,000","3 Beds","2 Baths","1,692 Sq Ft","5260 Laguna Ct, Discovery Bay, CA 94505","Hello Homebuyer, Opportunity awaits you! The spring/summer market is back so don't miss out on this Prime Single Story location at an even more Prime price for this 3bed/2full bath home which includes an upgraded kitchen with granite countertops, SOLAR to help keep utility costs LOW, a low maintenance yard with a turf lawn, a large back dock for great entertaining on summer nights; oh, AND an","Joey Lyman","Chapman Real Estate Group","https://www.homes.com/property/5260-laguna-ct-discovery-bay-ca/6sfc62fbsdrx9/","5260 Laguna Ct, Discovery Bay, CA 94505",""
"https://www.homes.com/property/5323-gold-creek-cir-discovery-bay-ca/csybefzjx1v8p/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/5323-gold-creek-cir-discovery-bay-ca/csybefzjx1v8p/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5323-gold-creek-cir-discovery-bay-ca/csybefzjx1v8p/"" role=""link"" aria-label=""5323 Gold Creek Cir, Discovery Bay, CA 94505"" title=""5323 Gold Creek Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5323 Gold Creek Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","44","$710,000","5 Beds","3 Baths","3,250 Sq Ft","5323 Gold Creek Cir, Discovery Bay, CA 94505","Welcome to One of the Excellent Communities in Discovery Bay. This single family home features 5 bedrooms/ 3 full baths + Loft ( one bedroom and one bath on main level). The gourmet kitchen is ideal for cooking, boasting a generous center island, gas stove, newer cabinets. Formal family room with fireplace. Opening floor plans with high ceiling, recessed lightings, central AC and heating system,","Stephanie Ruan","RE/MAX Accord","https://www.homes.com/property/5323-gold-creek-cir-discovery-bay-ca/csybefzjx1v8p/","5323 Gold Creek Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/4043-regatta-dr-discovery-bay-ca/lbn7r2ftfmstm/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2993490774-361547512/4043-regatta-dr-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/6993490774-361547512/4043-regatta-dr-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/4043-regatta-dr-discovery-bay-ca/lbn7r2ftfmstm/","https://images.homes.com/listings/102/8893490774-361547512/4043-regatta-dr-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4043-regatta-dr-discovery-bay-ca/lbn7r2ftfmstm/"" role=""link"" aria-label=""4043 Regatta Dr, Discovery Bay, CA 94505"" title=""4043 Regatta Dr, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""4043 Regatta Dr, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","45","$659,800","4 Beds","2.5 Baths","1,713 Sq Ft","4043 Regatta Dr, Discovery Bay, CA 94505","Welcome to this split-level home in Discovery Bay offering privacy and versatile living spaces. With no direct rear neighbors, you'll enjoy a more open backyard setting perfect for relaxing or entertaining. The home features a bright living area with balcony access, along with a separate family room that provides additional space for gatherings, movie nights, or everyday comfort. This generously","Mona Phillips","Realty One Group Elite","https://www.homes.com/property/4043-regatta-dr-discovery-bay-ca/lbn7r2ftfmstm/","4043 Regatta Dr, Discovery Bay, CA 94505",""
"https://www.homes.com/property/2205-breaker-ct-discovery-bay-ca/bzfchvdflvt10/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0409840774-318237512/2205-breaker-ct-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/7409840774-318237512/2205-breaker-ct-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/2205-breaker-ct-discovery-bay-ca/bzfchvdflvt10/","https://images.homes.com/listings/102/2309840774-318237512/2205-breaker-ct-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2205-breaker-ct-discovery-bay-ca/bzfchvdflvt10/"" role=""link"" aria-label=""2205 Breaker Ct, Discovery Bay, CA 94505"" title=""2205 Breaker Ct, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2205 Breaker Ct, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","37","$689,950","4 Beds","2.5 Baths","1,897 Sq Ft","2205 Breaker Ct, Discovery Bay, CA 94505","Welcome to Cypress Landing in Discovery Bay, where this two-story home offers 4 bedrooms, 2.5 bathrooms, and a three-car garage on a corner lot tucked into a quiet court. The backyard features an in-ground pool with space for outdoor living and entertaining. Bedrooms and the primary suite are located upstairs, and a convenient half bath on the main level. A key highlight of this community is","Anthony Chavez","Xpert Home Lending","https://www.homes.com/property/2205-breaker-ct-discovery-bay-ca/bzfchvdflvt10/","2205 Breaker Ct, Discovery Bay, CA 94505",""
"https://www.homes.com/property/2236-newport-ct-discovery-bay-ca/d9tz66qbbdgb3/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0517743184-721531612/2236-newport-ct-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/2318888084-721531612/2236-newport-ct-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/2236-newport-ct-discovery-bay-ca/d9tz66qbbdgb3/","https://images.homes.com/listings/102/5219343184-721531612/2236-newport-ct-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2236-newport-ct-discovery-bay-ca/d9tz66qbbdgb3/"" role=""link"" aria-label=""2236 Newport Ct, Discovery Bay, CA 94505"" title=""2236 Newport Ct, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2236 Newport Ct, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","29","$774,900","4 Beds","2.5 Baths","2,136 Sq Ft","2236 Newport Ct, Discovery Bay, CA 94505","This charming home is located in a family friendly Discovery Bay neighborhood and features 4 bedrooms, 2.5 bathrooms, 2,136 Sq. Ft. It boasts of an abundance of natural lighting, high ceilings, recent interior paint, new A/C unit, new water heater, tandem garage with countertops & sink, storage area & tool room. The low maintenance rear yard includes a covered patio, extended concrete that goes","Delia Colmenares","Homes By Delia, Inc.","https://www.homes.com/property/2236-newport-ct-discovery-bay-ca/d9tz66qbbdgb3/","2236 Newport Ct, Discovery Bay, CA 94505",""
"https://www.homes.com/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0666882874-704540612/1004-bluebell-cir-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/3666882874-704540612/1004-bluebell-cir-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/","https://images.homes.com/listings/102/8566882874-704540612/1004-bluebell-cir-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/"" role=""link"" aria-label=""1004 Bluebell Cir, Discovery Bay, CA 94505"" title=""1004 Bluebell Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1004 Bluebell Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","12","$829,000","5 Beds","3.5 Baths","2,833 Sq Ft","1004 Bluebell Cir, Discovery Bay, CA 94505","Welcome to Newport Pointe, A New Home Net ZERO - ALL ELECTRIC Community by Century Communities. This is a Two Story - East Facing home on a corner lot. Plan 4 offers 2,833 square feet of living space with a total of 5 Bedrooms, 3.5 Bathrooms, Loft, Multi-gen Suite with Kitchenette and 2 Car Bay Garage. Home includes cabinets with an Espresso finish, concealed hinges and chrome hardware. The","Catmy Bui","","https://www.homes.com/property/1004-bluebell-cir-discovery-bay-ca/jqcrk6s5e5lcx/","1004 Bluebell Cir, Discovery Bay, CA 94505","New Construction"
"","","","","","","","","","","","3 Beds","2 Baths","2,091 Sq Ft","1016 Bluebell Cir, Discovery Bay, CA 94505","This beautiful East facing farmhouse single level home has a total of 2,091 sq. ft. of living space. It features an open living concept layout with an on suite. UPGRADES included! Bed 4 & Bath 3 Upgrade Window blinds Washer, Dryer, Refrigerator Schlage z-wave front door deadbolt Ecobee Wi-Fi thermostat a 3-year prepaid subscription for Alarm.com White Cabinets Quartz Countertop at Kitchen LVP","","","","","New Construction"
"https://www.homes.com/property/5675-arcadia-cir-discovery-bay-ca/ymg54hx46hmyf/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/9132007084-530449612/5675-arcadia-cir-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/1232007084-530449612/5675-arcadia-cir-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/5675-arcadia-cir-discovery-bay-ca/ymg54hx46hmyf/","https://images.homes.com/listings/102/6132007084-530449612/5675-arcadia-cir-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5675-arcadia-cir-discovery-bay-ca/ymg54hx46hmyf/"" role=""link"" aria-label=""5675 Arcadia Cir, Discovery Bay, CA 94505"" title=""5675 Arcadia Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5675 Arcadia Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","51","$719,999","4 Beds","3.5 Baths","3,333 Sq Ft","5675 Arcadia Cir, Discovery Bay, CA 94505","Located in the beautiful gated community of The Lakes. This luxurious, move-in ready, large home consists of 4 bedrooms, 3.5 bathrooms and a bonus room with many potentials. Great open floor plan with soaring ceilings throughout and lots of light. 1 bedroom and 1.5 bathrooms on the first floor. In addition to Central A/C there are ceiling fans in all rooms. The detached 3rd car garage could","Hui Jun Guan","","https://www.homes.com/property/5675-arcadia-cir-discovery-bay-ca/ymg54hx46hmyf/","5675 Arcadia Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/1915-edgeview-way-discovery-bay-ca/ts0qckcgfq49b/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0560921064-108310902/1915-edgeview-way-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/3560921064-108310902/1915-edgeview-way-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/1915-edgeview-way-discovery-bay-ca/ts0qckcgfq49b/","https://images.homes.com/listings/102/9460921064-108310902/1915-edgeview-way-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1915-edgeview-way-discovery-bay-ca/ts0qckcgfq49b/"" role=""link"" aria-label=""1915 Edgeview Way, Discovery Bay, CA 94505"" title=""1915 Edgeview Way, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1915 Edgeview Way, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","46","$775,000","4 Beds","3 Baths","2,585 Sq Ft","1915 Edgeview Way, Discovery Bay, CA 94505","Golf Course Views, Close to Edgeview Gate for easy Owner Access. Updated Gorgeous kitchen with walk-in pantry and dual convection ovens. Wonderful covered patio with views of the 4th fairway on the beautiful Discovery Bay Golf & Country Club! No front or rear neighbors, enjoy the morning beautiful sunrise, and cool summer afternoons on your back patio!","Julianne Hanson","Corcoran Icon Properties","https://www.homes.com/property/1915-edgeview-way-discovery-bay-ca/ts0qckcgfq49b/","1915 Edgeview Way, Discovery Bay, CA 94505",""
"https://www.homes.com/property/2127-prestwick-dr-discovery-bay-ca/xw2l0svfhezdl/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2193239964-738089212/2127-prestwick-dr-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/5413239964-738089212/2127-prestwick-dr-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/2127-prestwick-dr-discovery-bay-ca/xw2l0svfhezdl/","https://images.homes.com/listings/102/6313239964-738089212/2127-prestwick-dr-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2127-prestwick-dr-discovery-bay-ca/xw2l0svfhezdl/"" role=""link"" aria-label=""2127 Prestwick Dr, Discovery Bay, CA 94505"" title=""2127 Prestwick Dr, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2127 Prestwick Dr, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","53","$1,098,700","4 Beds","3 Baths","2,947 Sq Ft","2127 Prestwick Dr, Discovery Bay, CA 94505","Welcome to resort-style living in Discovery Bay! Perfectly positioned on the 15th hole with stunning water and fairway views, this beautifully updated home offers luxury living inside and out. Enjoy sunny days splashing in the sparkling pool and relaxing in the spa while soaking in the serene golf course backdrop — the ultimate outdoor retreat. Step inside to a bright and modern layout featuring","Michelle Jogopulos","Re/Max Crossroads","https://www.homes.com/property/2127-prestwick-dr-discovery-bay-ca/xw2l0svfhezdl/","2127 Prestwick Dr, Discovery Bay, CA 94505",""
"https://www.homes.com/property/3716-catamaran-ct-discovery-bay-ca/qc5g0lmthyfws/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/5388014574-475096802/3716-catamaran-ct-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/0098341974-475096802/3716-catamaran-ct-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/3716-catamaran-ct-discovery-bay-ca/qc5g0lmthyfws/","https://images.homes.com/listings/102/5978014574-475096802/3716-catamaran-ct-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3716-catamaran-ct-discovery-bay-ca/qc5g0lmthyfws/"" role=""link"" aria-label=""3716 Catamaran Ct, Discovery Bay, CA 94505"" title=""3716 Catamaran Ct, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""3716 Catamaran Ct, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","43","$630,000","3 Beds","2.5 Baths","1,706 Sq Ft","3716 Catamaran Ct, Discovery Bay, CA 94505","Seller will contribute $10,000 towards buyer's closing costs. Updated family home with a spacious loft offering room for everyone! Remodel completed in Jan. 2026 including new countertops and tile flooring in the kitchen, all new luxury vinyl flooring throughout, remodeled bathrooms, new garage doors, and new interior paint! Tankless hot water heater, updated furnace, an extra-large AC system and","Tomaj Trenda","Golden Gate Sotheby's Int'l Re","https://www.homes.com/property/3716-catamaran-ct-discovery-bay-ca/qc5g0lmthyfws/","3716 Catamaran Ct, Discovery Bay, CA 94505",""
